Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        1     0.00     0.00  std::shared_ptr<gr::Context>::shared_ptr<std::allocator<gr::Context>>(std::_Sp_make_shared_tag, std::allocator<gr::Context> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::shared_ptr<gr::Context>::operator=(std::shared_ptr<gr::Context>&&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<gm::vector<float, 2>*>(gm::vector<float, 2>*, gm::vector<float, 2>*)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<gm::vector<unsigned int, 3>*>(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_M_deallocate(gm::vector<float, 2>*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_M_get_Tp_allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_M_deallocate(gm::vector<unsigned int, 3>*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_M_get_Tp_allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_allocate(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::enable_if<!std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<gr::Context, void>::value, void>::type std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<gr::Context, gr::Context>(gr::Context*)
  0.00      0.00     0.00        1     0.00     0.00  std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::reset()
  0.00      0.00     0.00        1     0.00     0.00  std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      0.00     0.00        1     0.00     0.00  std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<gr::Context>>(std::_Sp_make_shared_tag, std::allocator<gr::Context> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<gr::Context>, true>::_Sp_ebo_helper(std::allocator<gr::Context> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<gr::Context>, true>::~_Sp_ebo_helper()
  0.00      0.00     0.00        1     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<gr::Context, std::allocator<gr::Context>>(std::_Sp_make_shared_tag, gr::Context*, std::allocator<gr::Context> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::_S_raw_ptr(std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>*)
  0.00      0.00     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::get()
  0.00      0.00     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr))
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base()
  0.00      0.00     0.00        1     0.00     0.00  void std::allocator_traits<std::allocator<gr::Context> >::destroy<gr::Context>(std::allocator<gr::Context>&, gr::Context*)
  0.00      0.00     0.00        1     0.00     0.00  void std::allocator_traits<std::allocator<gr::Context> >::construct<gr::Context>(std::allocator<gr::Context>&, gr::Context*)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<gr::Buffer*> >::deallocate(std::allocator<gr::Buffer*>&, gr::Buffer**, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<gr::Buffer*> >::allocate(std::allocator<gr::Buffer*>&, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  void std::allocator_traits<std::allocator<gr::Buffer*> >::construct<gr::Buffer*, gr::Buffer*>(std::allocator<gr::Buffer*>&, gr::Buffer**, gr::Buffer*&&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<gr::Context>)
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<gr::Context>)
  0.00      0.00     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  gr::Buffer*& std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::emplace_back<gr::Buffer*>(gr::Buffer*&&)
  0.00      0.00     0.00        1     0.00     0.00  void std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_realloc_insert<gr::Buffer*>(__gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >, gr::Buffer*&&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::back()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::begin()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::push_back(gr::Buffer*&&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::operator[](unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*)
  0.00      0.00     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::shared_ptr<gr::Context> std::make_shared<gr::Context>()
  0.00      0.00     0.00        1     0.00     0.00  std::shared_ptr<gr::Context> std::allocate_shared<gr::Context, std::allocator<gr::Context>>(std::allocator<gr::Context> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      0.00     0.00        1     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00        1     0.00     0.00  std::remove_reference<std::allocator<gr::Context> const&>::type&& std::move<std::allocator<gr::Context> const&>(std::allocator<gr::Context> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::remove_reference<gr::Buffer*&>::type&& std::move<gr::Buffer*&>(gr::Buffer*&)
  0.00      0.00     0.00        1     0.00     0.00  std::remove_reference<std::shared_ptr<gr::Context>&>::type&& std::move<std::shared_ptr<gr::Context>&>(std::shared_ptr<gr::Context>&)
  0.00      0.00     0.00        1     0.00     0.00  std::remove_reference<std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<gm::vector<float, 2>*>(gm::vector<float, 2>*, gm::vector<float, 2>*)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<gm::vector<float, 2>*, gm::vector<float, 2> >(gm::vector<float, 2>*, gm::vector<float, 2>*, std::allocator<gm::vector<float, 2> >&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<gm::vector<unsigned int, 3>*>(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3> >(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*, std::allocator<gm::vector<unsigned int, 3> >&)

			Call graph


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00       1/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [260]
                0.00    0.00       2/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [57]
                0.00    0.00       2/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [107]
                0.00    0.00       2/7           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [105]
[8]      0.0    0.00    0.00       7         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [8]
-----------------------------------------------
                0.00    0.00       6/6           gr::Buffer** std::__copy_move_a2<true, gr::Buffer**, gr::Buffer**>(gr::Buffer**, gr::Buffer**, gr::Buffer**) [120]
[9]      0.0    0.00    0.00       6         gr::Buffer** std::__niter_base<gr::Buffer**>(gr::Buffer**) [9]
-----------------------------------------------
                0.00    0.00       6/6           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<gr::Context*> >, std::is_move_constructible<gr::Context*>, std::is_move_assignable<gr::Context*> >::value, void>::type std::swap<gr::Context*>(gr::Context*&, gr::Context*&) [126]
[10]     0.0    0.00    0.00       6         std::remove_reference<gr::Context*&>::type&& std::move<gr::Context*&>(gr::Context*&) [10]
-----------------------------------------------
                0.00    0.00       1/5           gr::Context::generateBuffer(int, int, int, unsigned char*) [146]
                0.00    0.00       4/5           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_check_len(unsigned long, char const*) const [184]
[11]     0.0    0.00    0.00       5         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::size() const [11]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<gr::Context>::~allocator() [16]
[12]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<gr::Context>::~new_allocator() [12]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::begin() [255]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::operator-(long) const [177]
                0.00    0.00       2/4           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::end() [100]
[13]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::__normal_iterator(gr::Buffer** const&) [13]
